Month,Hour,Day Type,Load [kWh]
2,1,0,264.43197557402885
2,2,0,237.79105585612297
2,3,0,211.9946257379065
2,4,0,195.68376025307242
2,5,0,151.18428218934133
2,6,0,108.13492131242113
2,7,0,60.40229491751636
2,8,0,14.645475691645116
2,9,1,13.21347860637303
2,10,1,10.774791393849817
2,11,1,11.42962264713137
2,12,1,12.441706533033816
2,13,1,51.880001280699844
2,14,1,94.86607099285467
2,15,1,154.78032171692092
2,16,1,213.2010998139815
2,17,1,234.67539462995146
2,18,1,255.33015791975623
2,19,1,268.1162240598093
2,20,1,280.048157209217
2,21,1,287.885543656502
2,22,1,296.27639490876027
2,23,1,299.6546605448575
2,0,1,295.52178871946967
2,1,1,277.42511226159746
2,2,1,246.26193477568665
2,3,1,210.3973254466689
2,4,1,184.2381031785892
2,5,1,133.97626925494498
2,6,1,93.48292279264746
2,7,1,53.345212589726316
2,8,1,13.69837350326818
2,9,2,12.962385079406626
2,10,2,11.577389298446384
2,11,2,14.398606193023172
2,12,2,13.315908296249706
2,13,2,45.372751135690194
2,14,2,82.36720146139348
2,15,2,136.55770719363628
2,16,2,191.30028944908142
2,17,2,215.98774969381546
2,18,2,238.67686134750846
2,19,2,240.76342371532905
2,20,2,248.27171413971158
2,21,2,250.41755860256177
2,22,2,252.9680158218261
2,23,2,258.6569806781767
2,0,2,253.78067819897075
2,1,2,238.06271870278502
2,2,2,212.45476091441628
2,3,2,179.9225697115928
2,4,2,155.32995624778295
2,5,2,112.16473955927374
2,6,2,76.24011235165156
2,7,2,44.397973939120945
2,8,2,10.77927217844768
2,9,3,10.960368463845658
2,10,3,12.267241238996633
2,11,3,12.436064580554829
2,12,3,12.337921229764977
2,13,3,48.02165275356795
2,14,3,85.01810271439018
2,15,3,122.65795172784078
2,16,3,165.44303644202063
2,17,3,171.29600811478198
2,18,3,180.25462066379717
2,19,3,185.37799938205913
2,20,3,187.3394646260922
2,21,3,187.27759079445332
2,22,3,180.01087718511874
2,23,3,179.72881139051069
2,0,3,176.8098189514503
2,1,3,136.41857614776762
2,2,3,93.57155044437128
2,3,3,51.15947077768832
2,4,3,12.098432707462965
2,5,3,9.523522037428187
2,6,3,13.457970076347326
2,7,3,12.8698251192499
2,8,3,8.578812607861245
2,9,4,8.283363071953476
2,10,4,8.146124916039504
2,11,4,7.2801610509926435
2,12,4,9.2576058844671
2,13,4,9.703256526903644
2,14,4,26.564959491150052
2,15,4,50.74995600594698
2,16,4,85.16167116466437
2,17,4,113.08708071263018
2,18,4,118.39771408136988
2,19,4,120.80825462788856
2,20,4,106.66847011196666
2,21,4,92.49640710396231
2,22,4,82.24916829857094
2,23,4,56.40919256025658
2,0,4,38.500471193030414
2,1,4,26.073418310870558
2,2,4,13.915294999462361
2,3,4,13.443207462223661
2,4,4,12.861746658102998
2,5,4,13.835808679083895
2,6,4,11.632976353752323
2,7,4,13.038342620979154
2,8,4,11.964362759054602
2,9,5,11.104765597316906
2,10,5,11.692679229488103
2,11,5,9.78996258762677
2,12,5,12.433254092173776
2,13,5,54.34672982484805
2,14,5,103.78761679918932
2,15,5,174.13297157107095
2,16,5,241.69232800501396
2,17,5,268.82984486951796
2,18,5,290.33386505358163
2,19,5,291.67120365409306
2,20,5,295.54919850653675
2,21,5,297.9837978757526
2,22,5,297.34936623533594
2,23,5,296.2422186152624
2,0,5,278.02543334736646
2,1,5,251.64833675536667
2,2,5,225.24953884394168
2,3,5,197.21289725274693
2,4,5,179.72327817468943
2,5,5,134.56620644133122
2,6,5,93.15744079566097
2,7,5,55.49959080751623
2,8,5,19.65970785940057
2,9,6,17.046305411523715
2,10,6,15.421379344348646
2,11,6,13.542726113339985
2,12,6,9.325315073462601
2,13,6,56.46327509370222
2,14,6,108.39391270962818
2,15,6,173.76428308337213
2,16,6,242.7910394593424
2,17,6,269.180797534504
2,18,6,292.4756677714812
2,19,6,298.652329945086
2,20,6,308.2556777257304
2,21,6,306.84050777572804
2,22,6,298.9040623516889
2,23,6,292.5294075335658
2,0,6,276.1548506042169
2,1,6,255.55713429774093
2,2,6,235.7683093160373
2,3,6,216.30207874461692
2,4,6,203.31862023879526
2,5,6,153.80133387981505
2,6,6,109.30295795403006
2,7,6,59.51088542389577
2,8,6,10.747113666708865
2,9,0,11.27973735748937
2,10,0,9.84628898332661
2,11,0,11.328620948617193
2,12,0,13.86665607132665
2,13,0,65.08473056806571
2,14,0,119.70669301807811
2,15,0,195.64166083941933
2,16,0,267.6626922770515
2,17,0,285.7294305472584
2,18,0,303.1882368595061
2,19,0,301.4034332642329
2,20,0,303.7749213912017
2,21,0,305.7916082619731
2,22,0,308.2155128006397
2,23,0,312.0946467403414
2,0,0,302.7657982365182
2,1,0,283.52189689943714
2,2,0,256.1232142947172
2,3,0,226.14392068345052
2,4,0,205.41752322956802
2,5,0,150.90299764567902
2,6,0,103.3050273772658
2,7,0,54.89976515298977
2,8,0,9.626748429241013
2,9,1,10.25585339116406
2,10,1,8.013732618656421
2,11,1,7.97220761739814
2,12,1,13.47072429817058
2,13,1,58.49251383840762
2,14,1,105.60012930955223
2,15,1,171.8129830622396
2,16,1,228.81446196658777
2,17,1,247.6649129577183
2,18,1,266.60717204827245
2,19,1,265.72836114441486
2,20,1,265.63355138631493
2,21,1,264.7264882948725
2,22,1,265.7604570152919
2,23,1,270.6692396623348
2,0,1,267.24373959920496
2,1,1,250.92103744619791
2,2,1,222.56046087183466
2,3,1,189.95107655476224
2,4,1,166.69017278495605
2,5,1,123.5836279249661
2,6,1,88.60033052063997
2,7,1,52.07811268896522
2,8,1,15.873174432068469
2,9,2,13.946178834349736
2,10,2,10.476153048886786
2,11,2,10.063800313279879
2,12,2,10.818860917775536
2,13,2,54.267193498339594
2,14,2,104.67344256446523
2,15,2,172.37597691195975
2,16,2,236.3333841703138
2,17,2,259.07605296220663
2,18,2,279.9824974960389
2,19,2,285.6845303752146
2,20,2,299.7766069110665
2,21,2,310.44358299565704
2,22,2,313.70370869253674
2,23,2,316.32926787618237
2,0,2,312.8020103938793
2,1,2,301.85841000415536
2,2,2,282.30882658598154
2,3,2,257.2698456990181
2,4,2,228.91870541044176
2,5,2,165.2949467618118
2,6,2,112.73042823392971
2,7,2,64.95783553699019
2,8,2,16.96132188823491
2,9,3,11.239315697244422
2,10,3,9.443785081941105
2,11,3,6.724926888016367
2,12,3,6.394395913854266
2,13,3,56.785748136352055
2,14,3,114.5929762514148
2,15,3,175.2713926497033
2,16,3,244.21701952079584
2,17,3,265.7872266554408
2,18,3,278.1878486544731
2,19,3,283.3326304099694
2,20,3,281.34679974696405
2,21,3,277.45317962391954
2,22,3,267.7708431854484
2,23,3,258.9400207765636
2,0,3,245.31801194924714
2,1,3,193.51189430350124
2,2,3,135.71733785186257
2,3,3,82.36307637715707
2,4,3,29.856037094720843
2,5,3,15.621570516977709
2,6,3,11.635108128691163
2,7,3,5.615808547419377
2,8,3,4.259800051340145
2,9,4,7.137040876907671
2,10,4,7.572216985633375
2,11,4,9.570372922280951
2,12,4,10.429922364610142
2,13,4,10.094361296392146
2,14,4,42.1363547779023
2,15,4,71.77406439250467
2,16,4,101.03661165823755
2,17,4,132.56318696257725
2,18,4,131.09537720323345
2,19,4,127.29406391523933
2,20,4,133.58900470348948
2,21,4,130.06326678899018
2,22,4,127.20232416457799
2,23,4,133.57987830333752
2,0,4,126.91649413725226
2,1,4,121.77510022470216
2,2,4,103.55982708876645
2,3,4,79.10716892197131
2,4,4,57.455657142383544
2,5,4,31.438218287650265
2,6,4,22.60908886635228
2,7,4,13.888826156258125
2,8,4,7.597102008902871
2,9,5,8.193234596326553
2,10,5,7.967339002282143
2,11,5,10.040968825390522
2,12,5,9.395387684008341
2,13,5,53.629158460858584
2,14,5,107.54832724888252
2,15,5,183.3605055664563
2,16,5,256.7078157058226
2,17,5,287.4965223028136
2,18,5,311.5541804208713
2,19,5,313.29999335273084
2,20,5,321.68806244952157
2,21,5,326.76431814763623
2,22,5,328.79584993384776
2,23,5,332.8585646967298
2,0,5,323.6768951356535
2,1,5,300.3430936199536
2,2,5,270.51387947875867
2,3,5,236.17802875933222
2,4,5,214.55088685239608
2,5,5,160.4619028313207
2,6,5,114.57855322482627
2,7,5,67.38543394148344
2,8,5,17.553027972820175
2,9,6,18.226864988874773
2,10,6,14.381866905575023
2,11,6,14.01185170651426
2,12,6,30.103779891542025
2,13,6,72.38538870277281
2,14,6,120.65206257911116
2,15,6,184.23645884610954
2,16,6,230.28667871579046
2,17,6,252.08491777963127
2,18,6,270.04609452308256
2,19,6,274.343104347834
2,20,6,283.67084907263336
2,21,6,292.21537180377896
2,22,6,297.26932768946307
2,23,6,300.14157730740163
2,0,6,295.66491531661853
2,1,6,270.19893027738834
2,2,6,244.39958052544642
2,3,6,218.6053354480863
2,4,6,192.76494842067547
2,5,6,144.3852860082746
2,6,6,98.32451553554401
2,7,6,52.36749316789745
2,8,6,12.200355837411129
2,9,0,11.215270646331442
2,10,0,11.425749519786597
2,11,0,13.371679137365021
2,12,0,13.949907101213366
2,13,0,48.681749270957084
2,14,0,88.23165648222938
2,15,0,141.52897150414623
2,16,0,193.07685710799453
2,17,0,213.41809520223978
2,18,0,234.482378672804
2,19,0,242.4567619880146
2,20,0,250.84342668722564
2,21,0,256.2996805493194
2,22,0,259.54172727770344
2,23,0,262.0398164608446
2,0,0,255.47770281937045
2,1,0,238.8517860033475
2,2,0,214.44365125105992
2,3,0,187.71819726331773
2,4,0,169.89866445425773
2,5,0,127.96024568323575
2,6,0,92.14769552099462
2,7,0,54.96332093221937
2,8,0,18.10693696424209
2,9,1,14.840049512407173
2,10,1,12.943202973504077
2,11,1,10.983345319033683
2,12,1,9.866167850660018
2,13,1,56.01109117901152
2,14,1,100.76388258826162
2,15,1,168.09977735058334
2,16,1,237.34734823434604
2,17,1,260.6496151262616
2,18,1,288.24013503203827
2,19,1,296.8479166417836
2,20,1,307.46115260215447
2,21,1,319.09283151121724
2,22,1,317.4961763921571
2,23,1,313.57771648063874
2,0,1,297.9359661198844
2,1,1,267.31295083188974
2,2,1,240.9190215026595
2,3,1,213.64117300427472
2,4,1,193.81722974790506
2,5,1,145.16531438822997
2,6,1,101.09029508177002
2,7,1,57.48231394989694
2,8,1,14.689006181784793
2,9,2,15.386419939521238
2,10,2,15.195386455009134
2,11,2,15.697007630175445
2,12,2,14.064736695229847
2,13,2,55.10040564533651
2,14,2,99.76909615067336
2,15,2,160.7208796268469
2,16,2,225.74722669750128
2,17,2,246.0731888777734
2,18,2,266.8610690391555
2,19,2,272.924046108573
2,20,2,285.3755459966678
2,21,2,292.43392892389056
2,22,2,300.4091043882345
2,23,2,306.44679497917053
2,0,2,295.23221861882655
2,1,2,274.17990743365544
2,2,2,242.28350329708616
2,3,2,209.04388797392573
2,4,2,184.40803659752166
2,5,2,136.30930351459543
2,6,2,94.27613627432481
2,7,2,52.43324036272054
2,8,2,12.184542291386313
2,9,3,11.361803527122493
2,10,3,8.148417425422723
2,11,3,8.62449098065824
2,12,3,7.336420062673028
2,13,3,47.180615003905956
2,14,3,88.38917582039413
2,15,3,137.11216046086275
2,16,3,189.39143837449018
2,17,3,205.96973905597702
2,18,3,224.0903150526757
2,19,3,229.71178931773562
2,20,3,230.31774202809825
2,21,3,226.08085803439428
2,22,3,222.62415433731388
2,23,3,220.77031489684433
2,0,3,210.3233532299632
2,1,3,178.88711381037461
2,2,3,130.51866183748308
2,3,3,81.28356019572516
2,4,3,38.823502102401015
2,5,3,18.673382101333544
2,6,3,13.160622258138087
2,7,3,7.442568596525889
2,8,3,6.5364740321849455
2,9,4,7.477424954306679
2,10,4,8.892224978009684
2,11,4,11.693753630651969
2,12,4,10.105596234765589
2,13,4,7.819705778775675
2,14,4,12.468166053464872
2,15,4,28.0647231581453
2,16,4,49.84180980649859
2,17,4,76.23814234737726
2,18,4,93.32626790017801
2,19,4,94.99430267197212
2,20,4,104.23142064435099
2,21,4,102.37968251824445
2,22,4,102.2045015902133
2,23,4,112.37437599176143
2,0,4,109.69670004829301
2,1,4,101.50731108275909
2,2,4,92.28744006776782
2,3,4,69.04090528729459
2,4,4,44.671550447757504
2,5,4,29.10096964175054
2,6,4,15.523592182710846
2,7,4,10.831314514787248
2,8,4,9.774449928650176
2,9,5,10.846348251524464
2,10,5,12.75731656267416
2,11,5,12.792291624406595
2,12,5,10.801636303988793
2,13,5,44.741673082626406
2,14,5,82.22746107005145
2,15,5,143.17450475649093
2,16,5,207.84789964063373
2,17,5,237.5978792771117
2,18,5,265.7913861095274
2,19,5,274.6828698226989
2,20,5,282.3731411244128
2,21,5,289.00916704839767
2,22,5,293.2850567942403
2,23,5,297.3730298972593
2,0,5,288.73045841213474
2,1,5,265.4073464153186
2,2,5,233.50149443945872
2,3,5,198.62472083002223
2,4,5,173.075934635919
2,5,5,124.72997805611858
2,6,5,85.35211634380843
2,7,5,48.593483004576576
2,8,5,12.64343015377365
3,9,6,14.947303804450083
3,10,6,16.1791203524523
3,11,6,16.03314357936659
3,12,6,17.810823941349057
3,13,6,49.74300967745846
3,14,6,82.62298742959621
3,15,6,139.97487530723828
3,16,6,197.10067519303425
3,17,6,224.54013799608407
3,18,6,255.1353453545996
3,19,6,257.1157989683576
3,20,6,268.2446772791229
3,21,6,273.3907763398225
3,22,6,276.0493691888936
3,23,6,287.26357208399196
3,0,6,274.25399358397755
3,1,6,249.4646620846188
3,2,6,217.61508345182128
3,3,6,179.71185951130238
3,4,6,155.55567621538364
3,5,6,112.95989957380758
3,6,6,79.72020221874101
3,7,6,45.67964074880929
3,8,6,14.775263062487564
3,9,0,15.088238009815466
3,10,0,14.72346371519576
3,11,0,16.41342298577414
3,12,0,16.804297960672677
3,13,0,52.869437211557155
3,14,0,89.77563106193313
3,15,0,147.87787437919638
3,16,0,206.2898960720222
3,17,0,229.22615226607996
3,18,0,255.70207620980347
3,19,0,260.4906205435619
3,20,0,268.0309100393307
3,21,0,276.5354324843581
3,22,0,279.06968338206525
3,23,0,282.71373898480596
3,0,0,272.5644993774813
3,1,0,248.7015058363168
3,2,0,220.2518325895104
3,3,0,189.75863536057633
3,4,0,168.80166435869552
3,5,0,126.97182254916473
3,6,0,87.87426201020232
3,7,0,49.62993662897321
3,8,0,11.877772511528761
3,9,1,9.666756111849415
3,10,1,8.02263441985071
3,11,1,8.63614450496482
3,12,1,12.190971619607897
3,13,1,55.66122439370919
3,14,1,101.18851282147352
3,15,1,163.10868045786168
3,16,1,222.81054414847614
3,17,1,245.09467794122628
3,18,1,267.74202162628467
3,19,1,268.9072385137097
3,20,1,269.14022273460057
3,21,1,266.45594326191593
3,22,1,260.772003590212
3,23,1,257.6577627499319
3,0,1,250.57279976190785
3,1,1,233.94624421864813
3,2,1,213.31534769604653
3,3,1,192.48450636205806
3,4,1,174.22627409755523
3,5,1,127.0995307068002
3,6,1,86.79958255607927
3,7,1,48.88089857092788
3,8,1,11.051402711341666
3,9,2,12.714103828914784
3,10,2,14.58654692135039
3,11,2,11.978367758559912
3,12,2,11.452924419082516
3,13,2,42.32899502584773
3,14,2,75.11112104053092
3,15,2,125.82010403930214
3,16,2,175.31325343268634
3,17,2,194.1948593859255
3,18,2,211.7879901456193
3,19,2,216.2828692972885
3,20,2,223.3066264935274
3,21,2,231.38241376019994
3,22,2,237.8036659699856
3,23,2,244.7025213672509
3,0,2,238.42527897343854
3,1,2,216.6706576362878
3,2,2,189.9682366406385
3,3,2,161.23582787164753
3,4,2,144.53187158176053
3,5,2,111.12162404792407
3,6,2,79.6078364604122
3,7,2,48.796153705958424
3,8,2,15.598030823656007
3,9,3,12.34639368565265
3,10,3,9.743004038539421
3,11,3,7.069904017885931
3,12,3,7.069845988648144
3,13,3,38.606895283040394
3,14,3,72.40908175614466
3,15,3,109.80034735107826
3,16,3,149.4231304197433
3,17,3,161.36224852965393
3,18,3,176.80123689116024
3,19,3,185.9761491316636
3,20,3,192.5844571951252
3,21,3,192.8306526053712
3,22,3,184.52334010091414
3,23,3,183.24094792198343
3,0,3,176.29713085161228
3,1,3,135.16333460632345
3,2,3,95.4753901628988
3,3,3,52.08034540448001
3,4,3,12.524364610483762
3,5,3,8.127467929995143
3,6,3,7.289692468767337
3,7,3,6.21326997494849
3,8,3,6.086823224155225
3,9,4,6.149983404519329
3,10,4,3.961494404950334
3,11,4,5.14021309405927
3,12,4,5.885849472962288
3,13,4,8.58240942185371
3,14,4,25.71331439300078
3,15,4,44.23944347589867
3,16,4,72.10114285994595
3,17,4,98.31405156392653
3,18,4,101.9606582276578
3,19,4,105.71368105806943
3,20,4,106.07116203903377
3,21,4,97.04179819235993
3,22,4,105.47240054488356
3,23,4,108.96190834411055
3,0,4,98.7914732513521
3,1,4,88.67733828493692
3,2,4,63.39135723046968
3,3,4,39.545336257219624
3,4,4,20.434272805813812
3,5,4,13.068466103213357
3,6,4,12.42985381395713
3,7,4,9.780735630752485
3,8,4,12.488627216552496
3,9,5,12.797061265524206
3,10,5,14.913571927022762
3,11,5,14.47729900661507
3,12,5,14.0451907394954
3,13,5,46.43610947752477
3,14,5,83.76600075040511
3,15,5,143.38763643377678
3,16,5,199.8656017794787
3,17,5,227.5025715693801
3,18,5,252.59183044462895
3,19,5,260.0073104934022
3,20,5,277.706181931832
3,21,5,286.7402494627364
3,22,5,288.8762782221003
3,23,5,292.2671349565744
3,0,5,280.9308703635537
3,1,5,258.5228422435548
3,2,5,234.58732258323147
3,3,5,204.5586782368488
3,4,5,178.36137944787998
3,5,5,131.9670341328387
3,6,5,91.75039871217216
3,7,5,53.539075474940375
3,8,5,16.824071275149485
3,9,6,16.117267277894083
3,10,6,13.680760284056323
3,11,6,11.050918918334846
3,12,6,13.672737975623335
3,13,6,46.6348057198445
3,14,6,81.54826342505783
3,15,6,132.19369440060257
3,16,6,181.91734668613202
3,17,6,204.64638411078488
3,18,6,231.21359681360607
3,19,6,242.1336076892215
3,20,6,250.4790687498788
3,21,6,258.0441356092712
3,22,6,263.7551435487581
3,23,6,272.62348304031707
3,0,6,266.9836074700615
3,1,6,247.43215214593752
3,2,6,215.39689667527753
3,3,6,179.7763309556708
3,4,6,157.6095938954859
3,5,6,113.59147423688387
3,6,6,80.2959435492264
3,7,6,46.877466178777226
3,8,6,13.880691569165508
3,9,0,14.865730011042219
3,10,0,12.755702827369205
3,11,0,12.551186808201411
3,12,0,13.085356737355388
3,13,0,53.947603456090235
3,14,0,94.52064882494277
3,15,0,156.88108738948273
3,16,0,218.22260603735634
3,17,0,244.50264665703656
3,18,0,274.7078395308434
3,19,0,284.39916038247213
3,20,0,295.64354481556484
3,21,0,300.3378269930771
3,22,0,302.3394868774286
3,23,0,302.0609745967908
3,0,0,289.3716931075043
3,1,0,259.0130880741771
3,2,0,225.76741861854643
3,3,0,191.57337817325697
3,4,0,168.79345191365383
3,5,0,129.06802770137654
3,6,0,90.87036864772035
3,7,0,51.87854414075939
3,8,0,12.136721710108834
3,9,1,10.475192067733342
3,10,1,10.166008799762274
3,11,1,12.887167143226716
3,12,1,13.861653782458053
3,13,1,44.71291239589721
3,14,1,75.24691960259825
3,15,1,127.33484642611343
3,16,1,182.2111433559956
3,17,1,204.26302957935224
3,18,1,230.39566574446172
3,19,1,234.91856784451545
3,20,1,247.26796382160268
3,21,1,258.8998878392001
3,22,1,266.73245452619744
3,23,1,274.0364184501482
3,0,1,265.6744300798083
3,1,1,244.44194047796668
3,2,1,217.81354615317304
3,3,1,185.14345227933512
3,4,1,162.2261341292556
3,5,1,117.77891048278488
3,6,1,78.25038297455755
3,7,1,44.56812903187294
3,8,1,7.247435720747579
3,9,2,7.579892658563041
3,10,2,10.72760662073393
3,11,2,11.45397017798255
3,12,2,12.085672143440355
3,13,2,47.68895393837458
3,14,2,86.0167145382982
3,15,2,148.47656363427035
3,16,2,215.1171460678268
3,17,2,243.59229596173282
3,18,2,271.6533447610656
3,19,2,279.4286473146126
3,20,2,288.052516174333
3,21,2,298.2808508534014
3,22,2,304.8896560437708
3,23,2,312.1791947016869
3,0,2,302.46399838985275
3,1,2,278.47393867161117
3,2,2,245.63063469674154
3,3,2,207.70895620671996
3,4,2,181.91753335501522
3,5,2,134.12663493638922
3,6,2,92.83319560096042
3,7,2,53.77098116483033
3,8,2,14.507268475703732
3,9,3,11.227160738650705
3,10,3,9.859183880403092
3,11,3,9.237228021967935
3,12,3,8.381138220132033
3,13,3,59.147421358345056
3,14,3,106.39932405454383
3,15,3,152.37655967205086
3,16,3,203.1112814141281
3,17,3,201.98609008818212
3,18,3,209.94482304088766
3,19,3,222.14808376449633
3,20,3,224.09708324998076
3,21,3,222.16474934060665
3,22,3,218.44231303959418
3,23,3,214.3770322444726
3,0,3,212.28593166364013
3,1,3,167.7598474624761
3,2,3,116.49198428735095
3,3,3,63.44266521569155
3,4,3,15.133540406335065
3,5,3,14.996212427143167
3,6,3,15.729110470553376
3,7,3,13.630998592970608
3,8,3,9.342990121419017
3,9,4,9.353378318013723
3,10,4,9.049529807738535
3,11,4,10.34505440726579
3,12,4,12.053936226547298
3,13,4,10.246068485689616
3,14,4,11.129278379113599
3,15,4,13.550322993858053
3,16,4,32.15522199620379
3,17,4,29.929920142041638
3,18,4,36.865297907690504
3,19,4,73.56218884200926
3,20,4,86.48373701246695
3,21,4,121.41478289922468
3,22,4,150.54228764896556
3,23,4,135.81548078843184
3,0,4,123.26963106762764
3,1,4,102.955730032529
3,2,4,70.31170801889895
3,3,4,46.207336739284976
3,4,4,29.08967922936765
3,5,4,16.900433001824368
3,6,4,12.503598292019154
3,7,4,13.985082060854449
3,8,4,13.79261954982146
3,9,5,16.352992673293734
3,10,5,18.189742199493114
3,11,5,16.876196837987102
3,12,5,31.233042317779233
3,13,5,64.701961897068
3,14,5,103.82550994960522
3,15,5,164.47367519329825
3,16,5,213.507943769273
3,17,5,241.76941149666666
3,18,5,267.8856452058837
3,19,5,275.2553138169586
3,20,5,283.83346089514157
3,21,5,292.0575930256848
3,22,5,298.9087787400037
3,23,5,305.8849291741505
3,0,5,295.382272537948
3,1,5,271.0979551900737
3,2,5,237.5768128533184
3,3,5,200.86714550912922
3,4,5,178.0426717160379
3,5,5,130.34062957638722
3,6,5,92.43043534001004
3,7,5,53.126815538158986
3,8,5,16.66118083564392
3,9,6,14.73109567645838
3,10,6,14.818727503027805
3,11,6,16.641833261507717
3,12,6,26.00494822630411
3,13,6,61.39412573081525
3,14,6,95.12533817461437
3,15,6,158.27937892311155
3,16,6,206.5753624785399
3,17,6,237.76444554339682
3,18,6,270.4292221162628
3,19,6,275.86394689753774
3,20,6,288.59947427843736
3,21,6,293.43348581320765
3,22,6,295.7516142316139
3,23,6,299.6765619825805
3,0,6,288.018821336159
3,1,6,262.6646858516132
3,2,6,231.35168464863358
3,3,6,196.1152257844786
3,4,6,176.0102264760762
3,5,6,129.42497754121794
3,6,6,91.03454043647271
3,7,6,51.84739660057094
3,8,6,12.364110311008135
3,9,0,16.51494829342039
3,10,0,16.065100518358705
3,11,0,16.66818784216198
3,12,0,16.358456058098334
3,13,0,47.25782614503373
3,14,0,83.54041832775889
3,15,0,140.295849047592
3,16,0,194.54833324698893
3,17,0,218.63878371242794
3,18,0,245.09674377097423
3,19,0,257.2098715244481
3,20,0,272.2738913487463
3,21,0,287.0408288211131
3,22,0,297.3644902116523
3,23,0,302.6538266404318
3,0,0,294.07184271367817
3,1,0,268.7959703581144
3,2,0,230.7018913502595
3,3,0,196.09266906821796
3,4,0,168.32545989900842
3,5,0,123.7149112854409
3,6,0,88.82059952813557
3,7,0,50.28097368903202
3,8,0,16.1869048437358
3,9,1,13.52581443698095
3,10,1,11.356493640278943
3,11,1,10.434779209092909
3,12,1,10.95806745914438
3,13,1,45.84703065160573
3,14,1,81.36730020807693
3,15,1,142.69170953582227
3,16,1,202.4116190975231
3,17,1,229.40141349840874
3,18,1,259.85078500188985
3,19,1,264.7854824852667
3,20,1,278.2883298920061
3,21,1,288.74706406276755
3,22,1,299.4512211225369
3,23,1,313.2232298154819
3,0,1,307.97186195025637
3,1,1,286.57498316771677
3,2,1,254.54318508841777
3,3,1,213.85978819399992
3,4,1,187.08911449984245
3,5,1,135.55341162960755
3,6,1,96.98563325739329
3,7,1,55.94480021209882
3,8,1,12.946010273306598
3,9,2,12.940943447401471
3,10,2,7.887996904959964
3,11,2,9.57894168679092
3,12,2,25.145145870975295
3,13,2,67.24626587702443
3,14,2,115.30329413762095
3,15,2,183.3535492524124
3,16,2,236.7365572518166
3,17,2,269.7708683279418
3,18,2,300.8801394077423
3,19,2,314.6748879693347
3,20,2,331.9443825313167
3,21,2,334.2968321437521
3,22,2,336.3927113036303
3,23,2,337.3669346644082
3,0,2,326.79620698837175
3,1,2,306.67258324875786
3,2,2,280.0730238214256
3,3,2,252.98906089865466
3,4,2,231.3348062573414
3,5,2,173.50255215784594
3,6,2,122.07038894493255
3,7,2,66.92180844191817
3,8,2,14.045553570334013
3,9,3,16.089329470176068
3,10,3,13.111786505605227
3,11,3,14.418101876571608
3,12,3,35.35651639830607
3,13,3,88.23124189749996
3,14,3,141.64551599508582
3,15,3,193.46246441059776
3,16,3,231.52309380282895
3,17,3,235.77670704520298
3,18,3,248.31041008912618
3,19,3,256.3382835088017
3,20,3,256.653775389888
3,21,3,261.29492815718595
3,22,3,259.46762017690224
3,23,3,260.51249333471776
3,0,3,254.9152356771021
3,1,3,205.2614110981063
3,2,3,139.42957963976758
3,3,3,78.14374941089204
3,4,3,23.28308963705575
3,5,3,10.784765431181931
3,6,3,13.028676940824417
3,7,3,11.896292967709291
3,8,3,13.549000685165502
3,9,4,11.45917751522955
3,10,4,9.702896809257576
3,11,4,10.45553040180656
3,12,4,9.938210131254946
3,13,4,12.225559491694714
3,14,4,37.63592987531704
3,15,4,72.93143233277125
3,16,4,107.28190073087883
3,17,4,135.51529643380292
3,18,4,149.25187335838115
3,19,4,148.35410528647319
3,20,4,147.27577221961175
3,21,4,160.1185719885492
3,22,4,159.06442849901327
3,23,4,156.88797715662315
3,0,4,165.0415087288619
3,1,4,158.47663668816938
3,2,4,153.16659617663586
3,3,4,136.09073607104045
3,4,4,99.71392030209437
3,5,4,77.66097914857782
3,6,4,53.25170851436853
3,7,4,37.06509307350558
3,8,4,36.07270526589514
3,9,5,31.334932964212
3,10,5,23.70141474231862
3,11,5,25.781010089305205
3,12,5,49.176693290695454
3,13,5,92.79915607973342
3,14,5,151.34759754628266
3,15,5,224.7352239856786
3,16,5,271.8468204709891
3,17,5,297.10446998132
3,18,5,315.52457348930506
3,19,5,316.01209605456165
3,20,5,319.8931453440098
3,21,5,320.8075275602058
3,22,5,317.8873604560786
3,23,5,314.9859552066815
3,0,5,306.61606529279385
3,1,5,283.131207710143
3,2,5,259.34128842677194
3,3,5,234.63413690729155
3,4,5,211.16485352239306
3,5,5,157.7311249100058
3,6,5,111.26571976050913
3,7,5,62.30765129997546
3,8,5,15.749906205081032
3,9,6,15.228972277051497
3,10,6,13.814469924232888
3,11,6,15.472632599127714
3,12,6,16.9356393553122
3,13,6,52.67807137731476
3,14,6,87.82392657191423
3,15,6,141.4601376446058
3,16,6,201.1642058160353
3,17,6,231.10718118072427
3,18,6,261.6096795327769
3,19,6,276.3795177532293
3,20,6,283.59252434600864
3,21,6,284.2629669799918
3,22,6,284.6185458321652
3,23,6,285.2851817999734
3,0,6,271.9760307246215
3,1,6,246.59400104409656
3,2,6,217.26712626905558
3,3,6,181.71482499105187
3,4,6,161.1303793726585
3,5,6,120.63776041956783
3,6,6,84.23709330031258
3,7,6,52.31688624313111
3,8,6,19.706308821105974
3,9,0,20.24951161825404
3,10,0,18.481409971828604
3,11,0,15.610777342472069
3,12,0,13.25750159888338
3,13,0,45.747900242395474
3,14,0,80.61182966987593
3,15,0,134.53644097680973
