,Inverter Power (W)
4277,-152.04803892629764
4278,113.82978327933574
4279,71.47183014355247
4280,449.0924825485336
4281,506.69682757460066
4282,105.87235138707507
4283,545.3240223113147
4284,316.1050581521463
4285,499.30783162284376
4286,310.2212832979418
4287,307.7898583994904
4288,162.28291671457492
4289,496.98420776053933
4290,178.54994555494025
4291,197.50727588340231
4292,-152.2953053578971
4293,-9.759782309534575
4294,-173.65818632976806
4295,-194.59786670314975
4296,-32.294842782007336
4297,-185.58377232401565
4298,128.5439358310194
4299,-124.91900323932413
4300,76.93794925824025
4301,-277.75902385050364
4302,412.30924336336
4303,-94.74938084033462
4304,244.98814494646268
4305,81.14061956775782
4306,456.1678816844189
4307,491.6395895731381
4308,608.3530620559503
4309,617.0672462127648
4310,445.53939315118146
4311,504.18995861725847
4312,236.19793519344643
4313,-215.3029199065885
4314,-36.27550453280206
4315,224.43123608714106
4316,11.881256347122848
4317,65.05244107422253
4318,34.959880938200044
4319,153.26270371496807
4320,-3.877730137165522
4321,60.492478014410686
4322,-20.403096110063952
4323,-20.378586629550764
4324,-219.6824982508451
4325,-298.1890341473077
4326,120.33573472668787
4327,726.9818795994577
4328,222.8671904917899
4329,439.9268125357496
4330,688.1460895790605
4331,264.62205140183744
4332,983.2983314622926
4333,974.2631824613027
4334,542.00972322069
4335,106.7811987533097
4336,144.50331013042648
4337,517.2501688650697
4338,-7.684577685975725
4339,176.43981701217697
4340,-503.9778811546838
4341,-111.63060391235024
4342,-90.48726386149454
4343,-338.4310525552826
4344,201.30946987960237
4345,-90.87420499750515
4346,61.74486951129917
4347,-138.9076606405123
4348,-200.69653920628477
4349,-32.72411284383886
4350,124.76278350492564
4351,5.482511346694935
4352,209.5083408433638
4353,514.5982231184845
4354,914.413521195564
4355,541.3242353611092
4356,550.723410035655
4357,714.9702753065967
4358,710.1734401531141
4359,508.9589182562625
4360,93.55700381167165
4361,445.9697536746035
4362,37.14715765901972
4363,81.05513479458168
4364,-67.59435857052485
4365,149.64480654098628
4366,55.17071978130514
4367,-3.632037962341512
4368,-190.17860511052595
4369,-225.13384794175207
4370,84.07343787233039
4371,-127.28502061329854
4372,-42.593540162857536
4373,-158.56443098728818
4374,88.31722705446398
4375,402.10714985694466
4376,409.04010263841514
4377,40.50186364492555
4378,158.53990070968155
4379,661.2988985059417
4380,447.22879054764087
4381,813.3734545573294
4382,-40.66548386043917
4383,340.85287249177986
4384,377.90722363792906
4385,24.8710975856876
4386,50.614559672437856
4387,288.3023851211489
4388,-224.51715090816876
4389,-168.9980708478099
4390,232.10873591390765
4391,467.86131854317654
4392,-0.22047116474207157
4393,139.07339300284428
4394,-231.74542227288057
4395,171.80751364836004
4396,-34.48755603736138
4397,39.32574283108876
4398,222.31333052381382
4399,413.6192132351094
4400,270.63899181701663
4401,655.3194510184891
4402,239.82125102624428
4403,55.24541800124797
4404,162.87292828299698
4405,343.79474178869225
4406,456.8955153469369
4407,-161.18002995397288
4408,27.57834366162828
4409,145.44081135828486
4410,39.01785365045267
4411,28.526848634925372
4412,-90.02433011191074
4413,28.595226253256126
4414,-341.9259097506734
4415,-121.20437975033943
4416,-103.80157366083785
4417,-205.28505625345633
4418,-2.075336381277446
4419,-166.5498704807739
4420,-318.4832344131447
4421,-197.01140192711867
4422,-77.96489733806851
4423,-111.19051469582858
4424,-239.5498490495453
4425,80.01943241803738
4426,464.91614069344587
4427,209.87246218845075
4428,404.29937417479744
4429,348.3283114725823
4430,161.47241292489588
4431,125.34058721404836
4432,-271.75435371356406
4433,-58.925366432150206
4434,111.46165074950454
4435,141.3005954118919
4436,166.23090755552315
4437,32.87877146793675
4438,-17.717268070909338
4439,102.9624716171137
4440,-235.42777362598792
4441,-117.56563138768901
4442,-184.74100930298374
4443,366.1304574913161
4444,-138.4720170119581
4445,-147.76025157644597
4446,56.50906258798999
4447,482.5093273602057
4448,295.3570735473965
4449,256.7621168104358
4450,105.30194580592934
4451,502.9715682517447
4452,-225.4753914857339
4453,42.76719459295572
4454,317.4596509837885
4455,493.562732991737
4456,662.5751210584217
4457,511.2371129353655
4458,384.1647192414731
4459,70.18399179838981
4460,6.05326387192879
4461,-54.56893856595687
4462,4.350478053613105
4463,-130.445854682733
4464,18.878138710636083
4465,59.138662884277146
4466,99.49814270403444
4467,-161.85729659851987
4468,196.6656251917741
4469,-176.4484654986613
4470,306.9319557493572
4471,196.5388424424156
4472,428.57496799872354
4473,306.82558158178125
4474,213.37414302727754
4475,593.2314672581151
4476,694.1940512787304
4477,85.22261445854213
4478,695.6665503267886
4479,661.6875410026928
4480,579.1032884152269
4481,212.83012630923497
4482,284.64227694293135
4483,-27.89133206010419
4484,100.53690541213433
4485,-15.647692817390174
4486,-195.55492463845164
4487,180.07976534699083
4488,-248.7443947697836
4489,-473.31590817221235
4490,-487.3106855851699
4491,30.42886706875691
4492,-26.393426220891914
4493,-21.027581406558923
4494,-45.890037102742696
4495,139.23457791455985
4496,613.2902219633177
4497,357.358742687969
4498,415.7146465626725
4499,716.7899172268478
4500,342.2686991780122
4501,192.03528465149049
4502,331.30121376506247
4503,455.00526422313783
4504,183.71422955590992
4505,-235.2595542045833
4506,-92.2691688537314
4507,145.424166565649
4508,128.70320801202018
4509,213.17958960191157
4510,274.8703856059985
4511,-158.64608615812477
4512,-36.588305040559945
4513,-508.9665646105848
4514,198.2531932482761
4515,-227.43809301975853
4516,-159.984857285727
4517,230.53182257476882
4518,159.21593264732604
4519,254.60577238051778
4520,242.59684898148373
4521,866.8032901770931
4522,485.477836912484
4523,573.8569642463206
4524,597.0635111924178
4525,97.46180804514262
4526,487.33697726867933
4527,483.36569386877835
4528,428.67039028438325
4529,11.618057198667984
4530,73.13936576774412
4531,74.4913673148827
4532,443.81841335819706
4533,119.93505494738032
4534,6.361194753544371
4535,406.8458861729368
4536,11.572185214003476
4537,367.7482529436268
4538,357.580968881372
4539,-321.710028033158
4540,-124.9298317942726
4541,-118.68653407907779
4542,-35.26709004517584
4543,497.5905737413888
4544,548.3931694370899
4545,677.2082154698487
4546,667.7247642781243
4547,532.941542764672
4548,987.9457356692333
4549,464.03275442133315
4550,732.0206188046498
4551,179.21263312675723
4552,-192.07515635696674
4553,-273.4530670842046
4554,82.21567017761626
4555,316.6505787789418
4556,-90.95299829228453
4557,319.2338744955854
4558,-277.4963940680601
4559,47.441401812300164
4560,-268.51960550224504
4561,83.7612900482814
4562,-210.78246171861895
4563,-98.11219455905639
4564,-131.19410983728687
4565,179.33356625408504
4566,-27.54911140527276
4567,279.1734780062782
4568,480.59469337267467
4569,461.77001631541555
4570,876.450152021134
4571,609.386654999844
4572,859.9752343141365
4573,746.7310365042574
4574,623.6249606688873
4575,157.02974049172042
4576,265.74257975447347
4577,-59.400402743786046
4578,67.89987698647812
4579,-238.5678060559229
4580,68.80367180212639
4581,110.63114753671813
4582,-4.171870578771853
4583,-134.14465656259136
4584,-19.603570419533014
4585,407.2694845506394
4586,318.88058260132163
4587,-356.95172695283543
4588,164.53670571263768
4589,-126.8648877655445
4590,103.91966229640124
4591,267.19577534047505
4592,299.4421020021215
4593,489.78431588085243
4594,755.9355455958146
4595,598.2953338089159
4596,225.8179058031319
4597,665.8245185228029
4598,435.6061699743115
4599,293.9718566520724
4600,444.0354361261394
4601,-276.490086131827
4602,72.47388627242108
4603,394.57570542979926
4604,-193.2046589391104
4605,74.21237293728994
4606,-44.380288639955296
4607,-250.4100097305279
4608,167.54580047953837
4609,547.8191061183525
4610,-122.06193517672237
4611,-399.7278364754248
4612,116.5954407930675
4613,-167.02346186168154
4614,-84.90016002894555
4615,-176.707537389454
4616,223.47580119115216
4617,562.3839410909737
4618,793.9060209807171
4619,653.6172539785099
4620,150.60748564543442
4621,-22.613431158138553
4622,409.67908077374614
4623,36.40627427502844
4624,355.81520113506167
4625,-235.2548322808428
4626,167.46355326280715
4627,-174.31892796210843
4628,277.6181940350766
4629,81.64610115064983
4630,12.427440893408342
4631,-228.20462458101545
4632,-50.60495081655604
4633,-272.65171331654193
4634,376.2289656568183
4635,99.25087694982854
4636,322.2632014530889
4637,-18.216560584080398
4638,-174.93162784612616
4639,199.06847893871634
4640,497.75273185444007
4641,428.4150205733956
4642,464.88446374745683
4643,851.8295144801818
4644,467.4978337856913
4645,114.75373372607311
4646,230.511508120651
4647,194.14164366946395
4648,191.80619512759384
4649,105.381558210381
4650,-381.9794903577099
4651,-225.8660545435693
4652,-20.59661476228034
4653,126.89656966675106
4654,18.13630360279837
4655,102.51858746883745
4656,-195.38252062962007
4657,-214.95205292327665
4658,-366.99926639046504
4659,-292.83132335843413
4660,-70.05519898349183
4661,227.92803729788778
4662,-56.504325501564296
4663,-247.4576981723245
4664,291.0011329186664
4665,406.9666760543791
4666,938.0082017379254
4667,781.4498645028857
4668,817.6987354028589
4669,615.4534829646809
4670,266.65138565821695
4671,280.51279662703394
4672,638.226394901924
4673,-39.26537886117592
4674,-93.11499684066187
4675,151.19878326387098
4676,-257.1530789089098
4677,135.38393350947035
4678,11.007478858349954
4679,68.17042916623141
4680,79.7161952203529
4681,95.1754657595836
4682,-47.285986128687334
4683,-208.53877578377364
4684,114.96401892034413
4685,32.39953317317534
4686,-306.97685235792306
4687,386.0439575156181
4688,236.0501489297886
4689,170.78480693381243
4690,60.734311664224265
4691,-101.9504212649208
4692,396.44357836154154
4693,193.4533397595407
4694,129.01611430110538
4695,197.31120814507986
4696,116.66489604931851
4697,6.727786762491792
4698,-361.45486358722434
4699,284.208040685824
4700,1.4199583482763036
4701,186.961405051053
4702,286.4608667734507
4703,-203.60084573508163
4704,-1.6812057656549728
4705,-196.80089761423744
4706,15.067419332348155
4707,461.9094801064086
4708,-408.98267434319575
4709,81.48253308311465
4710,-189.8028697856763
4711,100.045634767074
4712,315.30911939275626
4713,828.5931660637835
4714,443.55580762265
4715,751.4683477714032
4716,724.5173792902426
4717,837.0032263988392
4718,-17.4633549073031
4719,-89.85446748648828
4720,-9.52860373934395
4721,4.209413317537207
4722,119.84423191264288
4723,42.530646049449366
4724,-312.84996539063343
4725,-185.0106819783771
4726,270.4798910010924
4727,240.04589128064526
4728,341.28677220013395
4729,287.1901088707013
4730,-34.883389599066625
4731,-177.72455695633536
4732,-2.02343507965501
4733,296.53108124164703
4734,-23.922491218136713
4735,39.08294238772416
4736,485.58130536844567
4737,1058.8221198265255
4738,511.3503532138902
4739,696.6492197435135
4740,624.3949688945002
4741,561.014125992151
4742,-103.58453720976229
4743,183.40517891114828
4744,208.78596552706807
4745,-144.35986842847907
4746,10.079082729674305
4747,125.61265927469337
4748,367.7361977098469
4749,58.393736080417014
4750,-161.4771571769748
4751,-53.6743275815588
4752,224.92561075122447
4753,368.32870629814033
4754,-109.80683351353802
4755,-17.122926781823328
4756,-207.07233169075562
4757,-115.24724199144198
4758,215.37878396860538
4759,4.6956157330768065
4760,21.427371736228707
4761,811.2330851261381
4762,156.467894385664
4763,593.3739113543282
4764,451.86289048994115
4765,140.10466923816165
4766,141.80296007791
4767,2.508176070449636
4768,-201.62311041486714
4769,-198.10208269169874
4770,109.66828477923715
4771,-118.04791910721684
4772,289.0609778157657
4773,-283.4831879556417
4774,65.92501009420576
4775,62.69929942584104
4776,-122.42212252835304
4777,-2.003628001696814
4778,47.16397402399792
4779,-88.67604809726397
4780,206.94372205011578
4781,-124.9767654585509
4782,1.4493984320465927
4783,373.9126845118485
4784,476.8248734821433
4785,161.7126156283411
4786,715.9576513516907
4787,447.4835002091811
4788,189.37478452979911
4789,-355.5174131460393
4790,327.64819096864613
4791,234.9603142935926
4792,4.912075997726646
4793,-487.286369032657
4794,-276.85501671189394
4795,278.3863019147002
4796,-234.81942737853544
4797,162.97938732405657
4798,-98.75534505931137
4799,496.11146158174824
4800,-340.5881550803091
4801,-19.359391223449336
4802,-167.45566569650651
4803,-144.8738893183008
4804,-46.82059558379323
4805,-2.322199062067482
4806,-21.317135230926027
4807,143.7551764947843
4808,279.8600608672897
4809,179.87421739577493
4810,184.5833849973746
4811,161.13276355576875
4812,414.20190395174546
4813,629.2739957193874
4814,-101.00488807978888
4815,507.16528466948114
4816,191.67096117178795
4817,160.7907865351713
4818,-100.22782814753461
4819,340.47001897818507
4820,77.45056834660016
4821,384.35761732764945
4822,-353.99497651133237
4823,188.05839410697305
4824,87.71986569945801
4825,-0.8811044944252825
4826,-129.7054049367583
4827,147.61181618999947
4828,-109.77768010633862
4829,-0.584890789831569
4830,421.5278849486132
4831,196.58859691469738
4832,326.0472081450141
4833,267.35140891667874
4834,430.66459635725425
4835,381.9625659312891
4836,274.4184412660449
4837,199.78993868907665
4838,447.73620657394656
4839,475.6292716005713
4840,311.4362503497816
4841,2.2269113198665593
4842,-131.42590343740696
4843,222.67136561333197
4844,13.69141834163102
4845,19.5472993546913
4846,221.00144015799683
4847,-259.2942915247806
4848,130.4019183117176
4849,133.8406604527533
4850,-261.23009652513724
4851,220.706167110965
4852,231.16307686551323
4853,-415.83410348997376
4854,349.0788118787173
4855,223.54658110724193
4856,169.3913019506594
4857,471.6178343044781
4858,453.7222905129323
4859,123.6443885886087
4860,-175.18220660832037
4861,485.3611943137105
4862,633.0688677907192
4863,409.39883202062686
4864,273.4875492911197
4865,310.51513341861016
4866,381.44372316330606
4867,55.732864321155986
4868,226.75776879561514
4869,312.80646440684933
4870,16.230821557165836
4871,357.2908703551905
4872,-384.66885519910585
4873,60.94689807917053
4874,40.901606412139465
4875,76.22676855783496
4876,-331.72200884141563
4877,103.03121115407943
4878,244.63253741245265
4879,47.10974735481537
4880,522.0894579333719
4881,599.6806922959848
4882,1106.898816686563
4883,429.9022877173224
4884,282.9620794261469
4885,701.1554925120881
4886,611.1775474707333
4887,266.67053087886086
4888,147.32807924473954
4889,594.3756331948621
4890,372.4326916710452
4891,-221.64087737367927
4892,226.43529821672382
4893,239.7293644912919
4894,-124.79931150843163
4895,69.373211183722
4896,-9.431295213728085
4897,197.80442036588073
4898,11.513732673131114
4899,351.14051032345844
4900,-123.63937127283603
4901,-360.6098949557722
4902,76.34873091545195
4903,232.4999143789364
4904,383.787629188373
4905,154.7495640205861
4906,566.9636426553259
4907,606.6912068343535
4908,691.1488593272355
4909,679.9113632398083
4910,878.8334784081994
4911,481.1506350625285
4912,409.4674182217694
4913,245.0534324875464
4914,-56.17874282432868
4915,-141.0342225891111
4916,203.26948052523568
4917,-34.03368643716218
4918,492.8692379581893
4919,388.01043988387795
4920,-204.16165625848873
4921,16.081501714330365
4922,96.84537549437157
4923,475.013406986532
4924,-237.93327956816577
4925,61.57336703467175
4926,198.55953572638577
4927,284.4151021722188
4928,90.90558780990301
4929,308.6346842092149
4930,280.47477799861974
4931,-45.13939722417747
4932,127.76622889324454
4933,983.4611200347437
4934,85.01209890252463
4935,214.34403768208986
4936,43.09289795111917
4937,97.60872694224955
4938,-446.78090310225633
4939,-68.06168762410982
4940,-138.41023824156053
4941,-128.43664339206958
4942,5.201714178440824
4943,-136.93179069556533
4944,183.9498675046892
4945,-270.0990366514312
4946,79.05668400017593
4947,-200.61558272184314
4948,-110.32302781565407
4949,-208.19073948218704
4950,119.39568461488732
4951,-129.11980208208064
4952,-44.120080884823636
4953,148.13916468396488
4954,147.83082490832788
4955,466.01955107010446
4956,678.8788324357396
4957,65.61000875557642
4958,440.05678196097455
4959,175.88822579965762
4960,95.98290428932441
4961,-3.130837695855732
4962,-358.55710347372207
4963,-90.90883557909987
4964,-128.36921836587152
4965,250.28799784760085
4966,-152.60922333567487
4967,-71.75169258958097
4968,-319.82590097690735
4969,102.92811454888424
4970,-148.45220962465788
4971,-350.13695400905766
4972,414.5108522710121
4973,-24.49338263986146
4974,99.9942132084733
4975,-191.31795452177718
4976,106.24369748113821
4977,382.38924117323256
4978,476.822855452678
4979,587.8704489453403
4980,356.9623134041261
4981,248.81899738980474
4982,45.2996761612408
4983,-443.7220470020103
4984,92.22426679836109
4985,324.96784874036405
4986,74.59907081280559
4987,-27.05076585352323
4988,97.43349144967102
4989,97.24146111754298
4990,-187.42888476266415
4991,-297.91425307501265
4992,409.63710139117404
4993,-134.7319621530374
4994,564.6139974785825
4995,373.2088514108296
4996,20.651348947421912
4997,115.09145475596236
4998,289.59850256709194
4999,512.405058154084
5000,424.2580478671709
5001,335.6271384497621
5002,365.1531943460339
5003,544.9563602739753
5004,238.3959411955359
5005,815.9311618226313
5006,298.10772349185953
5007,829.180900021827
5008,257.5379594997512
5009,656.6421508811376
5010,464.7896586106469
5011,-265.2460757013232
5012,-40.49685752804436
5013,-124.33129244683835
5014,334.77288796958516
5015,246.88918097538942
5016,4.701666596145502
5017,-338.248413858466
5018,-177.6352545164694
5019,-426.8282759191286
5020,-290.47352634826007
5021,146.26875229815056
5022,-112.42510527481677
5023,-109.08811359234883
5024,214.589599556061
5025,336.1141582949882
5026,555.2766857053871
5027,437.4031649795322
5028,720.1600816955154
5029,662.9538184034691
5030,379.1597063514904
5031,94.73171600915032
5032,444.14158288397664
5033,545.2984201468643
5034,-142.3349273937534
5035,-362.35790739179964
5036,18.91701040682859
5037,-9.22409128691215
5038,325.99735359701185
5039,-144.4949274933577
5040,-60.73943338114696
5041,-29.91103149071682
5042,-165.6752035598259
5043,-87.06299175103302
5044,-71.86781752877347
5045,362.7854564384993
5046,-383.95169370999815
5047,47.552018191901794
5048,287.7943161740089
5049,595.4866505373482
5050,958.2508077491939
5051,133.02927275159624
5052,563.4683086124104
5053,696.6338374676718
5054,243.28748669953706
5055,383.55330435653775
5056,132.71242062125964
5057,-252.0667599293264
5058,-6.923418633928387
5059,68.21765528863273
5060,-247.88909227089076
5061,223.33666690781973
5062,-363.80193063190137
5063,-181.00233051646757
5064,-38.99978362520056
5065,-16.77360861028369
5066,-179.81111170086479
5067,-420.67646596490783
5068,248.48661844838463
5069,-194.3089988982549
5070,25.717948013463094
5071,154.03275254056697
5072,392.2281384042347
5073,705.5472928429301
5074,355.9481630949762
5075,689.1375174019986
5076,890.8061924126085
5077,369.9956551309858
5078,569.5249959814008
5079,348.3538313271084
5080,44.335432523552015
5081,270.21855532151574
5082,219.26237128593726
5083,0.11356977142921611
5084,109.24926191377737
5085,-38.8914348547976
5086,155.75044190706768
5087,-115.60419761537818
5088,-66.46005309050564
5089,-43.68877867028217
5090,-147.51651337945322
5091,-128.48704433079465
5092,195.67276804907036
5093,38.52587843031824
5094,-43.90723845259551
5095,327.407694417332
5096,668.8275689939336
5097,558.1988641716574
5098,389.5995318386812
5099,511.21843805553965
5100,349.3185744794555
5101,706.2725557829671
5102,568.008432190297
5103,386.300872470247
5104,618.6749349529321
5105,190.42516934592965
5106,-172.77327363408904
5107,-26.60985372527752
5108,76.52114775907314
5109,266.2368995650977
5110,-127.58313249576399
5111,312.4532051968863
5112,190.21240637484723
5113,189.40548442374703
5114,-61.51019762197199
5115,104.71302993608674
5116,230.77449564621028
5117,-114.73948626763118
5118,-197.87012791456294
5119,148.79060272190821
5120,694.5095931244388
5121,579.056441182594
5122,412.23932076657
5123,636.1731425653422
5124,626.0726320792602
5125,472.54688120776405
5126,284.4342799052548
5127,-152.16142098061755
5128,111.58277409365397
5129,94.13608034868898
5130,370.08913256168563
5131,432.23693599854835
5132,-81.0956338344977
5133,355.61437028330016
5134,-167.35395302587222
5135,-59.10693748742988
5136,-285.4511906903494
5137,373.8740972725996
5138,-114.84051832663668
5139,63.391607096584686
5140,-30.154982319991557
5141,-100.4246466611671
5142,436.32120605044213
5143,366.5631644783267
5144,300.22719243306256
5145,143.89479229305502
5146,95.65354532105079
5147,348.3940096336605
5148,278.300581936085
5149,688.4308102709351
5150,539.34383693644
5151,367.62554712454596
5152,416.54750837724765
5153,141.98978236111253
5154,45.085665336866086
5155,-498.29106650247905
5156,-299.8877957428028
5157,240.0732184590396
5158,-24.50098881670912
5159,521.8461385455668
5160,257.16343098076794
5161,-294.5047867126351
5162,-153.6696507918437
5163,135.56166883062113
5164,-495.10582335236256
5165,-344.4490966533257
5166,236.15813568721182
5167,50.16320847390975
5168,356.33142196490724
5169,306.08347984012454
5170,481.7904100485483
5171,153.52225437567256
5172,860.009537099608
5173,397.84655297197037
5174,404.4297685875829
5175,541.3682384352678
5176,354.72132792881223
5177,428.50498418797196
5178,-63.91611417781348
5179,148.77953140292408
5180,-102.55532137218796
5181,-38.74921011182584
5182,25.0220563690243
5183,325.7293678150695
5184,450.42227272732265
5185,86.1640692173285
5186,-118.44169511773904
5187,-13.420381712332796
5188,309.83442245799074
5189,-423.54667282802114
5190,-55.19893406355081
5191,510.93982779910266
5192,91.59479258669299
5193,850.1721916173681
5194,590.2044197316008
5195,997.8552721618515
5196,474.34565843831314
5197,411.78452240354284
5198,262.62213199567105
5199,-10.637136262844734
5200,148.58443864969195
5201,151.60054774844377
5202,171.49031968746655
5203,-148.0381196478227
5204,245.83767189293036
5205,60.616541091116716
5206,79.12706620190819
5207,-122.61719681308968
5208,190.36037698205536
5209,201.24612889387265
5210,-61.89725426494393
5211,-171.71307193814604
5212,-405.63118813276947
5213,183.23794296478977
5214,84.13676573951
5215,132.76461192087135
5216,967.773959562397
5217,558.4771801507642
5218,389.7599366642905
5219,337.30147165484914
5220,303.727113491189
5221,616.6391378845432
5222,332.940119489252
5223,93.51903049612588
5224,354.24706084717906
5225,-310.88256316070874
5226,-224.10396725296715
5227,95.6025711811095
5228,-318.9845626794839
5229,379.56851912456955
5230,-6.546808749652146
5231,-658.816967809818
5232,76.51738677256918
5233,121.91516850801058
5234,190.45058468641201
5235,306.4100199788302
5236,135.0561585457983
5237,-48.87667345450877
5238,492.99389511460953
5239,477.3952531696944
5240,480.49928651706693
5241,493.21615169652614
5242,511.96498184758656
5243,558.5253927209019
5244,582.6790233563274
5245,286.64806317359194
5246,275.7387221007847
5247,367.4094124123544
5248,383.91421431870174
5249,195.96782645967352
5250,-173.47412233442512
5251,-115.3915932238836
5252,22.051419802952505
5253,233.4730762849926
5254,-70.42265244999784
5255,-164.46271924868662
5256,-66.53411116224427
5257,240.7509588106259
5258,138.8360805198022
5259,108.77280848857357
5260,-274.12203762785515
5261,392.1936937011641
5262,197.7799581218435
5263,463.9825638499344
5264,534.5755555014026
5265,555.7539028492286
5266,349.2236534756171
5267,749.2867622680394
5268,548.260977307662
5269,564.6176222743878
5270,1042.5648677913023
5271,388.9143946152726
5272,67.73869259686995
5273,300.7328566496221
5274,2.3854582534216364
5275,50.3049497681476
5276,209.85741597192882
5277,-414.8424913669909
5278,-198.05691689695715
5279,331.5998931081388
5280,9.860380961101676
5281,-4.495102449139644
5282,40.428612588479155
5283,2.843035968572926
5284,73.95724639678951
5285,306.41536394713887
5286,391.5650028050504
5287,-65.58058273985739
5288,250.60819386570327
5289,379.20254605726706
5290,682.692005842069
5291,704.2767456941913
5292,463.2720159494336
5293,394.22784457201647
5294,714.4747574717759
5295,-205.6438865997785
5296,47.247453003742095
5297,168.58936575088492
5298,-49.00300672179694
5299,254.94081662005692
5300,126.0876631187702
5301,-74.4211481352976
5302,-101.80516655849391
5303,-218.55391606395355
5304,420.02269307121384
5305,204.07573476235422
5306,-351.78201709735595
5307,100.03143959708105
5308,-144.91692112719414
5309,150.33603810012656
5310,139.19134469725708
5311,-19.949553962831374
5312,394.0086592180781
5313,280.895981125374
5314,327.8797212737179
5315,739.512450196948
5316,719.448853330268
5317,509.74210818950866
5318,410.3476671336393
5319,474.92615109433416
5320,138.52914841669912
5321,-81.75964009544019
5322,2.3411146843594848
5323,-34.558554057122734
5324,-449.5203252021451
5325,234.4356009827859
5326,106.33942129184337
5327,92.01434502871416
5328,-132.84825892924965
5329,-9.344079044674267
5330,264.39053650517536
5331,273.6926553035756
5332,-130.4113798286996
5333,83.47246544543654
5334,19.806394492529172
5335,637.0058873923224
5336,386.91901550570543
5337,590.4716869518851
5338,532.8180835892408
5339,524.4522779596664
5340,598.8134645013166
5341,444.33095872198277
5342,652.688956383583
5343,348.5898150456659
5344,578.4979120067277
5345,178.9889926551166
5346,219.65936489153734
5347,-156.72461353371622
5348,186.66139170783504
5349,17.192505856544
5350,-46.658067826353786
5351,663.7759046273464
5352,8.340842544799795
5353,272.2326608487011
5354,335.30763958513876
5355,16.41786062715309
5356,384.8416190993803
5357,125.36312334012304
5358,-8.090716891470514
5359,433.3644110847306
5360,-50.30368365150372
5361,399.35027159106755
5362,546.828185429902
5363,157.56010932428703
5364,429.84999660263895
5365,471.7179822434451
5366,306.6858086466821
5367,-85.20778529858262
5368,386.0208715176951
5369,-251.15012681848918
5370,-7.178908498583847
5371,-98.33446300397956
5372,14.685117818137021
5373,-70.56159847622482
5374,-20.607347247865533
5375,342.20594248266184
5376,522.4585225866487
5377,-226.2631905167954
5378,-110.17852731868139
5379,-161.43992285315704
5380,307.8935043009418
5381,97.27041434874806
5382,-155.33105141388924
5383,-83.55715719250719
5384,416.94005016801316
5385,-29.43467411181922
5386,307.40763342538327
5387,234.43188231119763
5388,347.3599608285544
5389,226.45711161386475
5390,148.11625124141085
5391,22.838749541689083
5392,388.2178731524223
5393,212.98045645670655
5394,-411.231408198765
5395,-276.7373332921064
5396,274.9373314833517
5397,332.4632542817694
5398,191.15400835073416
5399,146.7919068506199
5400,-21.766777281369126
5401,-384.4434561149966
5402,85.87306961655503
5403,145.26038135318055
5404,39.420313064810934
5405,384.65610098197396
5406,379.98780138902976
5407,471.4259045692937
5408,235.42579780186202
5409,524.4699219968336
5410,289.6465666365557
5411,565.7720787135722
5412,780.319392345212
5413,359.9827479485841
5414,777.9701188845896
5415,491.5082355067434
5416,322.67845383636086
5417,154.20978812682864
5418,326.85304095895725
5419,-121.81063027762583
5420,-180.03230655095916
5421,-149.62207598824017
5422,-51.107751559556334
5423,374.95533303369734
5424,-63.74833573920787
5425,-94.00242905423592
5426,-207.16144539952958
5427,20.745282765309668
5428,-10.694936048771133
5429,-87.0116190640942
5430,-106.57672969587935
5431,702.1028111423137
5432,244.6748127108621
5433,333.2254642994193
5434,676.4756070141497
5435,863.5381597074436
5436,838.5243523691538
5437,850.9339379156088
5438,522.2570706111474
5439,558.0718997403667
5440,-20.355843472283055
5441,-33.890927886563986
5442,-328.2886971461177
5443,-44.51053741720072
5444,-471.4575602789454
5445,371.4284527246052
5446,-394.71203404457435
5447,26.463861741201928
5448,-118.23709285382402
5449,151.16045139529132
5450,-109.51534425726045
5451,-194.89523842366006
5452,-133.75125894910903
5453,409.3269009539416
5454,-202.9440013704826
5455,466.784861112507
5456,414.34149779915
5457,461.64091723936764
5458,719.9167918933508
5459,545.3167234330112
5460,697.2865354055502
5461,621.2767610263137
5462,575.9796425638809
5463,551.7458706044299
5464,265.3883282000731
5465,216.70651874659112
5466,-198.76758078541175
5467,-307.6144446933066
5468,113.83275325808336
5469,129.02846915442402
5470,61.47769915714859
5471,-311.61814021837165
5472,-544.5239456204948
5473,-242.27675936191764
5474,-278.2190581094859
5475,192.66574632682247
5476,14.716094469174454
5477,-543.5206896433243
5478,-209.25625300739352
5479,227.74374707447788
5480,155.30902768738093
5481,95.92487477477857
5482,480.5797625556618
5483,723.472439856049
5484,1054.365652697786
5485,733.644767195339
5486,426.1045877805718
5487,83.93662621236228
5488,283.97499109144184
5489,-233.95112522673512
5490,221.41649568135426
5491,325.9405626924405
5492,-381.9380229840429
5493,-80.02709554431136
5494,417.6610983168996
5495,-626.9990694110121
5496,256.55040355748747
5497,-304.03207214175296
5498,-310.26145296249354
5499,268.60830988271493
5500,-53.05516011469179
5501,32.54012108415617
5502,-63.549548975194995
5503,179.30032367411746
5504,-95.82452327879551
5505,-107.55815664006698
5506,32.99920063608437
5507,97.61200725275893
5508,20.944737257486793
5509,683.8835680210354
5510,318.3886010390399
5511,126.4753640311876
5512,-232.9579624979973
5513,-31.47560569461062
5514,-60.94519040209178
5515,150.2382064897851
5516,-419.81167674427064
